"anno","mes","codigo_provincia","nombre_oficial","siglas_unificadas","votos","total_votos_prov","porcentaje"
2016,"06","51","Ceuta","PP",15956,30421,52.45
2016,"06","51","Ceuta","PSOE",6947,30421,22.84
2016,"06","51","Ceuta","CIUDADANOS",3542,30421,11.64
2016,"06","51","Ceuta","SUMAR_PODEMOS",3322,30421,10.92
2016,"06","51","Ceuta","OTROS",327,30421,1.07
2016,"06","51","Ceuta","VOX",139,30421,0.46
2016,"06","51","Ceuta","IU_PCE_HISTORICO",117,30421,0.38
2016,"06","51","Ceuta","UPYD",71,30421,0.23
2016,"06","13","Ciudad Real","PP",121474,276822,43.88
2016,"06","13","Ciudad Real","PSOE",81600,276822,29.48
2016,"06","13","Ciudad Real","SUMAR_PODEMOS",37292,276822,13.47
2016,"06","13","Ciudad Real","CIUDADANOS",33012,276822,11.93
2016,"06","13","Ciudad Real","OTROS",2321,276822,0.84
2016,"06","13","Ciudad Real","UPYD",669,276822,0.24
2016,"06","13","Ciudad Real","IU_PCE_HISTORICO",454,276822,0.16
2016,"06","15","Coruña, A","PP",255412,630936,40.48
2016,"06","15","Coruña, A","SUMAR_PODEMOS",147109,630936,23.32
2016,"06","15","Coruña, A","PSOE",138959,630936,22.02
2016,"06","15","Coruña, A","CIUDADANOS",59863,630936,9.49
2016,"06","15","Coruña, A","BNG",19199,630936,3.04
2016,"06","15","Coruña, A","OTROS",7101,630936,1.13
2016,"06","15","Coruña, A","IU_PCE_HISTORICO",2285,630936,0.36
2016,"06","15","Coruña, A","VOX",1008,630936,0.16
2016,"06","16","Cuenca","PP",52951,114807,46.12
2016,"06","16","Cuenca","PSOE",34389,114807,29.95
2016,"06","16","Cuenca","SUMAR_PODEMOS",15177,114807,13.22
2016,"06","16","Cuenca","CIUDADANOS",10834,114807,9.44
2016,"06","16","Cuenca","OTROS",782,114807,0.68
2016,"06","16","Cuenca","VOX",271,114807,0.24
2016,"06","16","Cuenca","IU_PCE_HISTORICO",211,114807,0.18
2016,"06","16","Cuenca","UPYD",192,114807,0.17
2016,"06","10","Cáceres","PP",95150,233626,40.73
2016,"06","10","Cáceres","PSOE",78480,233626,33.59
2016,"06","10","Cáceres","SUMAR_PODEMOS",32876,233626,14.07
2016,"06","10","Cáceres","CIUDADANOS",24200,233626,10.36
2016,"06","10","Cáceres","OTROS",1668,233626,0.71
2016,"06","10","Cáceres","IU_PCE_HISTORICO",447,233626,0.19
2016,"06","10","Cáceres","UPYD",404,233626,0.17
2016,"06","10","Cáceres","VOX",401,233626,0.17
2016,"06","11","Cádiz","PP",198386,606847,32.69
2016,"06","11","Cádiz","PSOE",175201,606847,28.87
2016,"06","11","Cádiz","SUMAR_PODEMOS",129864,606847,21.4
2016,"06","11","Cádiz","CIUDADANOS",87704,606847,14.45
2016,"06","11","Cádiz","OTROS",10069,606847,1.66
2016,"06","11","Cádiz","IU_PCE_HISTORICO",2169,606847,0.36
2016,"06","11","Cádiz","UPYD",1739,606847,0.29
2016,"06","11","Cádiz","VOX",1245,606847,0.21
2016,"06","11","Cádiz","EXTREMA_DERECHA_ANTIGUA",470,606847,0.08
2016,"06","14","Córdoba","PP",153421,440947,34.79
2016,"06","14","Córdoba","PSOE",138988,440947,31.52
2016,"06","14","Córdoba","SUMAR_PODEMOS",84546,440947,19.17
2016,"06","14","Córdoba","CIUDADANOS",55052,440947,12.48
2016,"06","14","Córdoba","OTROS",6057,440947,1.37
2016,"06","14","Córdoba","IU_PCE_HISTORICO",1123,440947,0.25
2016,"06","14","Córdoba","UPYD",730,440947,0.17
2016,"06","14","Córdoba","VOX",702,440947,0.16
2016,"06","14","Córdoba","EXTREMA_DERECHA_ANTIGUA",328,440947,0.07
2016,"06","20","Gipuzkoa","SUMAR_PODEMOS",103523,360082,28.75
2016,"06","20","Gipuzkoa","PNV",84670,360082,23.51
2016,"06","20","Gipuzkoa","BILDU_HB",69440,360082,19.28
2016,"06","20","Gipuzkoa","PSOE",51141,360082,14.2
2016,"06","20","Gipuzkoa","PP",34941,360082,9.7
2016,"06","20","Gipuzkoa","CIUDADANOS",11500,360082,3.19
2016,"06","20","Gipuzkoa","OTROS",2965,360082,0.82
2016,"06","20","Gipuzkoa","IU_PCE_HISTORICO",1437,360082,0.4
2016,"06","20","Gipuzkoa","UPYD",465,360082,0.13
2016,"06","17","Girona","ERC",80492,303922,26.48
2016,"06","17","Girona","JUNTS_CIU",71247,303922,23.44
2016,"06","17","Girona","SUMAR_PODEMOS",53011,303922,17.44
2016,"06","17","Girona","PSOE",38403,303922,12.64
2016,"06","17","Girona","PP",30860,303922,10.15
2016,"06","17","Girona","CIUDADANOS",23624,303922,7.77
2016,"06","17","Girona","OTROS",5709,303922,1.88
2016,"06","17","Girona","IU_PCE_HISTORICO",576,303922,0.19
2016,"06","18","Granada","PP",172073,483451,35.59
2016,"06","18","Granada","PSOE",150829,483451,31.2
2016,"06","18","Granada","SUMAR_PODEMOS",86097,483451,17.81
2016,"06","18","Granada","CIUDADANOS",65604,483451,13.57
2016,"06","18","Granada","OTROS",5358,483451,1.11
2016,"06","18","Granada","IU_PCE_HISTORICO",1382,483451,0.29
2016,"06","18","Granada","UPYD",1127,483451,0.23
2016,"06","18","Granada","VOX",981,483451,0.2
2016,"06","19","Guadalajara","PP",51942,130275,39.87
2016,"06","19","Guadalajara","PSOE",30199,130275,23.18
2016,"06","19","Guadalajara","SUMAR_PODEMOS",23734,130275,18.22
2016,"06","19","Guadalajara","CIUDADANOS",21507,130275,16.51
2016,"06","19","Guadalajara","OTROS",1498,130275,1.15
2016,"06","19","Guadalajara","VOX",536,130275,0.41
2016,"06","19","Guadalajara","UPYD",409,130275,0.31
2016,"06","19","Guadalajara","IU_PCE_HISTORICO",244,130275,0.19
2016,"06","19","Guadalajara","EXTREMA_DERECHA_ANTIGUA",206,130275,0.16
2016,"06","21","Huelva","PSOE",87992,242780,36.24
2016,"06","21","Huelva","PP",81844,242780,33.71
2016,"06","21","Huelva","SUMAR_PODEMOS",39841,242780,16.41
2016,"06","21","Huelva","CIUDADANOS",28596,242780,11.78
2016,"06","21","Huelva","OTROS",2838,242780,1.17
2016,"06","21","Huelva","IU_PCE_HISTORICO",808,242780,0.33
2016,"06","21","Huelva","UPYD",463,242780,0.19
2016,"06","21","Huelva","VOX",398,242780,0.16
2016,"06","22","Huesca","PP",42171,114975,36.68
2016,"06","22","Huesca","PSOE",29752,114975,25.88
2016,"06","22","Huesca","SUMAR_PODEMOS",22179,114975,19.29
2016,"06","22","Huesca","CIUDADANOS",17831,114975,15.51
2016,"06","22","Huesca","OTROS",1849,114975,1.61
2016,"06","22","Huesca","IU_PCE_HISTORICO",558,114975,0.49
2016,"06","22","Huesca","VOX",398,114975,0.35
2016,"06","22","Huesca","UPYD",237,114975,0.21
2016,"06","23","Jaén","PSOE",138450,367340,37.69
2016,"06","23","Jaén","PP",131023,367340,35.67
2016,"06","23","Jaén","SUMAR_PODEMOS",52897,367340,14.4
2016,"06","23","Jaén","CIUDADANOS",38756,367340,10.55
2016,"06","23","Jaén","OTROS",4055,367340,1.1
2016,"06","23","Jaén","IU_PCE_HISTORICO",946,367340,0.26
2016,"06","23","Jaén","VOX",635,367340,0.17
2016,"06","23","Jaén","UPYD",578,367340,0.16
2016,"06","24","León","PP",111864,275952,40.54
2016,"06","24","León","PSOE",73107,275952,26.49
2016,"06","24","León","SUMAR_PODEMOS",48826,275952,17.69
2016,"06","24","León","CIUDADANOS",35581,275952,12.89
2016,"06","24","León","OTROS",2505,275952,0.91
2016,"06","24","León","UPL_LEON",2068,275952,0.75
2016,"06","24","León","IU_PCE_HISTORICO",795,275952,0.29
2016,"06","24","León","VOX",605,275952,0.22
2016,"06","24","León","UPYD",601,275952,0.22
2016,"06","25","Lleida","ERC",45303,178017,25.45
2016,"06","25","Lleida","JUNTS_CIU",40795,178017,22.92
2016,"06","25","Lleida","SUMAR_PODEMOS",29974,178017,16.84
2016,"06","25","Lleida","PP",24356,178017,13.68
2016,"06","25","Lleida","PSOE",22416,178017,12.59
2016,"06","25","Lleida","CIUDADANOS",12508,178017,7.03
2016,"06","25","Lleida","OTROS",2185,178017,1.23
2016,"06","25","Lleida","IU_PCE_HISTORICO",283,178017,0.16
2016,"06","25","Lleida","VOX",197,178017,0.11
2016,"06","27","Lugo","PP",90698,189036,47.98
2016,"06","27","Lugo","PSOE",45401,189036,24.02
2016,"06","27","Lugo","SUMAR_PODEMOS",32371,189036,17.12
2016,"06","27","Lugo","CIUDADANOS",13220,189036,6.99
2016,"06","27","Lugo","BNG",4966,189036,2.63
2016,"06","27","Lugo","OTROS",1884,189036,1
2016,"06","27","Lugo","IU_PCE_HISTORICO",496,189036,0.26
2016,"06","28","Madrid","PP",1316804,3421222,38.49
2016,"06","28","Madrid","SUMAR_PODEMOS",730467,3421222,21.35
2016,"06","28","Madrid","PSOE",674886,3421222,19.73
2016,"06","28","Madrid","CIUDADANOS",610617,3421222,17.85
2016,"06","28","Madrid","OTROS",43076,3421222,1.26
2016,"06","28","Madrid","VOX",16625,3421222,0.49
2016,"06","28","Madrid","UPYD",14446,3421222,0.42
2016,"06","28","Madrid","IU_PCE_HISTORICO",10376,3421222,0.3
2016,"06","28","Madrid","EXTREMA_DERECHA_ANTIGUA",3925,3421222,0.11
2016,"06","52","Melilla","PP",13478,26745,50.39
2016,"06","52","Melilla","PSOE",6783,26745,25.36
2016,"06","52","Melilla","CIUDADANOS",3343,26745,12.5
2016,"06","52","Melilla","SUMAR_PODEMOS",2638,26745,9.86
2016,"06","52","Melilla","OTROS",316,26745,1.18
2016,"06","52","Melilla","UPYD",144,26745,0.54
2016,"06","52","Melilla","IU_PCE_HISTORICO",43,26745,0.16
2016,"06","30","Murcia","PP",332437,707549,46.98
2016,"06","30","Murcia","PSOE",144468,707549,20.42
2016,"06","30","Murcia","CIUDADANOS",111574,707549,15.77
2016,"06","30","Murcia","SUMAR_PODEMOS",102852,707549,14.54
2016,"06","30","Murcia","OTROS",9644,707549,1.36
2016,"06","30","Murcia","VOX",2603,707549,0.37
2016,"06","30","Murcia","UPYD",2063,707549,0.29
2016,"06","30","Murcia","IU_PCE_HISTORICO",1908,707549,0.27
2016,"06","29","Málaga","PP",255278,735595,34.7
2016,"06","29","Málaga","PSOE",200796,735595,27.3
2016,"06","29","Málaga","SUMAR_PODEMOS",139815,735595,19.01
2016,"06","29","Málaga","CIUDADANOS",120801,735595,16.42
2016,"06","29","Málaga","OTROS",12947,735595,1.76
2016,"06","29","Málaga","IU_PCE_HISTORICO",2416,735595,0.33
2016,"06","29","Málaga","UPYD",1798,735595,0.24
2016,"06","29","Málaga","VOX",1744,735595,0.24
2016,"06","31","Navarra","PP",106433,330354,32.22
2016,"06","31","Navarra","SUMAR_PODEMOS",94555,330354,28.62
2016,"06","31","Navarra","PSOE",57952,330354,17.54
2016,"06","31","Navarra","BILDU_HB",31310,330354,9.48
2016,"06","31","Navarra","CIUDADANOS",20343,330354,6.16
2016,"06","31","Navarra","GEROA_BAI",14289,330354,4.33
2016,"06","31","Navarra","OTROS",3815,330354,1.15
2016,"06","31","Navarra","IU_PCE_HISTORICO",1080,330354,0.33
2016,"06","31","Navarra","UPYD",577,330354,0.17
2016,"06","32","Ourense","PP",91008,181783,50.06
2016,"06","32","Ourense","PSOE",42879,181783,23.59
2016,"06","32","Ourense","SUMAR_PODEMOS",28705,181783,15.79
2016,"06","32","Ourense","CIUDADANOS",12951,181783,7.12
2016,"06","32","Ourense","BNG",4055,181783,2.23
2016,"06","32","Ourense","OTROS",1572,181783,0.86
2016,"06","32","Ourense","IU_PCE_HISTORICO",613,181783,0.34
2016,"06","34","Palencia","PP",45796,99330,46.1
2016,"06","34","Palencia","PSOE",24680,99330,24.85
2016,"06","34","Palencia","SUMAR_PODEMOS",14946,99330,15.05
2016,"06","34","Palencia","CIUDADANOS",12363,99330,12.45
2016,"06","34","Palencia","OTROS",804,99330,0.81
2016,"06","34","Palencia","IU_PCE_HISTORICO",288,99330,0.29
2016,"06","34","Palencia","UPYD",272,99330,0.27
2016,"06","34","Palencia","EXTREMA_DERECHA_ANTIGUA",181,99330,0.18
2016,"06","35","Palmas, Las","PP",170048,497874,34.15
2016,"06","35","Palmas, Las","PSOE",119186,497874,23.94
2016,"06","35","Palmas, Las","SUMAR_PODEMOS",112812,497874,22.66
2016,"06","35","Palmas, Las","CIUDADANOS",64989,497874,13.05
2016,"06","35","Palmas, Las","CC_NC",17956,497874,3.61
2016,"06","35","Palmas, Las","OTROS",9486,497874,1.91
2016,"06","35","Palmas, Las","IU_PCE_HISTORICO",1545,497874,0.31
2016,"06","35","Palmas, Las","UPYD",971,497874,0.2
2016,"06","35","Palmas, Las","VOX",881,497874,0.18
2016,"06","36","Pontevedra","PP",206731,535416,38.61
2016,"06","36","Pontevedra","SUMAR_PODEMOS",135961,535416,25.39
2016,"06","36","Pontevedra","PSOE",118016,535416,22.04
2016,"06","36","Pontevedra","CIUDADANOS",47905,535416,8.95
2016,"06","36","Pontevedra","BNG",16682,535416,3.12
2016,"06","36","Pontevedra","OTROS",7140,535416,1.33
2016,"06","36","Pontevedra","IU_PCE_HISTORICO",2023,535416,0.38
2016,"06","36","Pontevedra","UPYD",958,535416,0.18
2016,"06","26","Rioja, La","PP",73371,170903,42.93
2016,"06","26","Rioja, La","PSOE",41882,170903,24.51
2016,"06","26","Rioja, La","SUMAR_PODEMOS",28541,170903,16.7
2016,"06","26","Rioja, La","CIUDADANOS",24067,170903,14.08
2016,"06","26","Rioja, La","OTROS",1713,170903,1
2016,"06","26","Rioja, La","IU_PCE_HISTORICO",557,170903,0.33
2016,"06","26","Rioja, La","UPYD",416,170903,0.24
2016,"06","26","Rioja, La","VOX",356,170903,0.21
2016,"06","37","Salamanca","PP",97131,199423,48.71
2016,"06","37","Salamanca","PSOE",42899,199423,21.51
2016,"06","37","Salamanca","CIUDADANOS",31649,199423,15.87
2016,"06","37","Salamanca","SUMAR_PODEMOS",25012,199423,12.54
2016,"06","37","Salamanca","OTROS",1558,199423,0.78
2016,"06","37","Salamanca","UPYD",665,199423,0.33
2016,"06","37","Salamanca","IU_PCE_HISTORICO",509,199423,0.26
2016,"06","38","Santa Cruz de Tenerife","PP",162747,472641,34.43
2016,"06","38","Santa Cruz de Tenerife","PSOE",100966,472641,21.36
2016,"06","38","Santa Cruz de Tenerife","SUMAR_PODEMOS",84849,472641,17.95
2016,"06","38","Santa Cruz de Tenerife","CC_NC",60124,472641,12.72
2016,"06","38","Santa Cruz de Tenerife","CIUDADANOS",52384,472641,11.08
2016,"06","38","Santa Cruz de Tenerife","OTROS",10161,472641,2.15
2016,"06","38","Santa Cruz de Tenerife","IU_PCE_HISTORICO",1410,472641,0.3
2016,"06","40","Segovia","PP",40095,87594,45.77
2016,"06","40","Segovia","PSOE",18955,87594,21.64
2016,"06","40","Segovia","CIUDADANOS",13524,87594,15.44
2016,"06","40","Segovia","SUMAR_PODEMOS",13340,87594,15.23
2016,"06","40","Segovia","OTROS",610,87594,0.7
2016,"06","40","Segovia","UPYD",347,87594,0.4
2016,"06","40","Segovia","IU_PCE_HISTORICO",319,87594,0.36
2016,"06","40","Segovia","VOX",275,87594,0.31
2016,"06","40","Segovia","EXTREMA_DERECHA_ANTIGUA",129,87594,0.15
2016,"06","41","Sevilla","PSOE",346973,1020448,34
2016,"06","41","Sevilla","PP",299140,1020448,29.31
2016,"06","41","Sevilla","SUMAR_PODEMOS",213456,1020448,20.92
2016,"06","41","Sevilla","CIUDADANOS",137541,1020448,13.48
2016,"06","41","Sevilla","OTROS",14420,1020448,1.41
2016,"06","41","Sevilla","IU_PCE_HISTORICO",3245,1020448,0.32
2016,"06","41","Sevilla","UPYD",2692,1020448,0.26
2016,"06","41","Sevilla","VOX",2128,1020448,0.21
2016,"06","41","Sevilla","EXTREMA_DERECHA_ANTIGUA",853,1020448,0.08
2016,"06","42","Soria","PP",22145,48678,45.49
2016,"06","42","Soria","PSOE",12689,48678,26.07
2016,"06","42","Soria","SUMAR_PODEMOS",7519,48678,15.45
2016,"06","42","Soria","CIUDADANOS",5629,48678,11.56
2016,"06","42","Soria","OTROS",249,48678,0.51
2016,"06","42","Soria","IU_PCE_HISTORICO",144,48678,0.3
2016,"06","42","Soria","UPYD",123,48678,0.25
2016,"06","42","Soria","VOX",118,48678,0.24
2016,"06","42","Soria","EXTREMA_DERECHA_ANTIGUA",62,48678,0.13
2016,"06","43","Tarragona","SUMAR_PODEMOS",75021,340375,22.04
2016,"06","43","Tarragona","ERC",67547,340375,19.84
2016,"06","43","Tarragona","PSOE",53796,340375,15.8
2016,"06","43","Tarragona","PP",51061,340375,15
2016,"06","43","Tarragona","JUNTS_CIU",47120,340375,13.84
2016,"06","43","Tarragona","CIUDADANOS",38898,340375,11.43
2016,"06","43","Tarragona","OTROS",6083,340375,1.79
2016,"06","43","Tarragona","IU_PCE_HISTORICO",849,340375,0.25
2016,"06","44","Teruel","PP",30837,73893,41.73
2016,"06","44","Teruel","PSOE",19638,73893,26.58
2016,"06","44","Teruel","SUMAR_PODEMOS",12447,73893,16.84
2016,"06","44","Teruel","CIUDADANOS",9830,73893,13.3
2016,"06","44","Teruel","OTROS",791,73893,1.07
2016,"06","44","Teruel","IU_PCE_HISTORICO",190,73893,0.26
2016,"06","44","Teruel","EXTREMA_DERECHA_ANTIGUA",160,73893,0.22
2016,"06","45","Toledo","PP",159260,364607,43.68
2016,"06","45","Toledo","PSOE",97537,364607,26.75
2016,"06","45","Toledo","SUMAR_PODEMOS",53718,364607,14.73
2016,"06","45","Toledo","CIUDADANOS",47561,364607,13.04
2016,"06","45","Toledo","OTROS",3372,364607,0.92
2016,"06","45","Toledo","VOX",1006,364607,0.28
2016,"06","45","Toledo","IU_PCE_HISTORICO",888,364607,0.24
2016,"06","45","Toledo","UPYD",681,364607,0.19
2016,"06","45","Toledo","EXTREMA_DERECHA_ANTIGUA",584,364607,0.16
2016,"06","46","Valencia/València","PP",481832,1405975,34.27
2016,"06","46","Valencia/València","SUMAR_PODEMOS",391870,1405975,27.87
2016,"06","46","Valencia/València","PSOE",285016,1405975,20.27
2016,"06","46","Valencia/València","CIUDADANOS",204769,1405975,14.56
2016,"06","46","Valencia/València","OTROS",29710,1405975,2.11
2016,"06","46","Valencia/València","IU_PCE_HISTORICO",4468,1405975,0.32
2016,"06","46","Valencia/València","VOX",3354,1405975,0.24
2016,"06","46","Valencia/València","UPYD",2927,1405975,0.21
2016,"06","46","Valencia/València","EXTREMA_DERECHA_ANTIGUA",1460,1405975,0.1
2016,"06","46","Valencia/València","ERC",569,1405975,0.04
2016,"06","47","Valladolid","PP",131580,311988,42.17
2016,"06","47","Valladolid","PSOE",71567,311988,22.94
2016,"06","47","Valladolid","SUMAR_PODEMOS",51133,311988,16.39
2016,"06","47","Valladolid","CIUDADANOS",48972,311988,15.7
2016,"06","47","Valladolid","OTROS",5339,311988,1.71
2016,"06","47","Valladolid","VOX",1068,311988,0.34
2016,"06","47","Valladolid","UPYD",1045,311988,0.33
2016,"06","47","Valladolid","IU_PCE_HISTORICO",830,311988,0.27
2016,"06","47","Valladolid","EXTREMA_DERECHA_ANTIGUA",454,311988,0.15
2016,"06","49","Zamora","PP",52110,106876,48.76
2016,"06","49","Zamora","PSOE",25813,106876,24.15
2016,"06","49","Zamora","SUMAR_PODEMOS",15216,106876,14.24
2016,"06","49","Zamora","CIUDADANOS",12334,106876,11.54
2016,"06","49","Zamora","OTROS",656,106876,0.61
2016,"06","49","Zamora","IU_PCE_HISTORICO",297,106876,0.28
2016,"06","49","Zamora","UPYD",254,106876,0.24
2016,"06","49","Zamora","UPL_LEON",196,106876,0.18
2016,"06","50","Zaragoza","PP",178587,506597,35.25
2016,"06","50","Zaragoza","PSOE",124935,506597,24.66
2016,"06","50","Zaragoza","SUMAR_PODEMOS",103401,506597,20.41
2016,"06","50","Zaragoza","CIUDADANOS",85913,506597,16.96
2016,"06","50","Zaragoza","OTROS",9106,506597,1.8
2016,"06","50","Zaragoza","IU_PCE_HISTORICO",1682,506597,0.33
2016,"06","50","Zaragoza","VOX",1598,506597,0.32
2016,"06","50","Zaragoza","UPYD",1375,506597,0.27
2016,"06","05","Ávila","PP",50750,97658,51.97
2016,"06","05","Ávila","PSOE",19143,97658,19.6
2016,"06","05","Ávila","CIUDADANOS",14019,97658,14.36
2016,"06","05","Ávila","SUMAR_PODEMOS",12395,97658,12.69
2016,"06","05","Ávila","OTROS",604,97658,0.62
2016,"06","05","Ávila","UPYD",354,97658,0.36
2016,"06","05","Ávila","EXTREMA_DERECHA_ANTIGUA",254,97658,0.26
2016,"06","05","Ávila","IU_PCE_HISTORICO",139,97658,0.14
2019,"04","02","Albacete","PSOE",74768,443901,16.84
2019,"11","02","Albacete","PSOE",69589,443901,15.68
2019,"11","02","Albacete","PP",58720,443901,13.23
2019,"04","02","Albacete","PP",51740,443901,11.66
2019,"11","02","Albacete","VOX",44237,443901,9.97
2019,"04","02","Albacete","CIUDADANOS",43717,443901,9.85
2019,"04","02","Albacete","VOX",33892,443901,7.64
2019,"04","02","Albacete","SUMAR_PODEMOS",24731,443901,5.57
2019,"11","02","Albacete","SUMAR_PODEMOS",20644,443901,4.65
2019,"11","02","Albacete","CIUDADANOS",15892,443901,3.58
2019,"04","02","Albacete","OTROS",2680,443901,0.6
2019,"11","02","Albacete","OTROS",2355,443901,0.53
2019,"04","02","Albacete","IU_PCE_HISTORICO",546,443901,0.12
2019,"11","02","Albacete","IU_PCE_HISTORICO",390,443901,0.09
2019,"04","03","Alicante/Alacant","PSOE",258596,1750390,14.77
2019,"11","03","Alicante/Alacant","PSOE",239256,1750390,13.67
2019,"11","03","Alicante/Alacant","PP",206844,1750390,11.82
2019,"04","03","Alicante/Alacant","PP",178740,1750390,10.21
2019,"04","03","Alicante/Alacant","CIUDADANOS",177231,1750390,10.13
2019,"11","03","Alicante/Alacant","VOX",167002,1750390,9.54
2019,"04","03","Alicante/Alacant","SUMAR_PODEMOS",157975,1750390,9.03
2019,"11","03","Alicante/Alacant","SUMAR_PODEMOS",143275,1750390,8.19
2019,"04","03","Alicante/Alacant","VOX",115011,1750390,6.57
2019,"11","03","Alicante/Alacant","CIUDADANOS",68817,1750390,3.93
2019,"04","03","Alicante/Alacant","OTROS",18229,1750390,1.04
2019,"11","03","Alicante/Alacant","OTROS",12511,1750390,0.71
2019,"04","03","Alicante/Alacant","IU_PCE_HISTORICO",2848,1750390,0.16
2019,"11","03","Alicante/Alacant","VERDES_ECOLOGISTAS",2273,1750390,0.13
2019,"11","03","Alicante/Alacant","IU_PCE_HISTORICO",1782,1750390,0.1
2019,"04","04","Almería","PSOE",98365,622155,15.81
2019,"11","04","Almería","PSOE",88531,622155,14.23
2019,"11","04","Almería","VOX",80492,622155,12.94
2019,"11","04","Almería","PP",77751,622155,12.5
2019,"04","04","Almería","PP",73712,622155,11.85
2019,"04","04","Almería","VOX",62505,622155,10.05
2019,"04","04","Almería","CIUDADANOS",56047,622155,9.01
2019,"04","04","Almería","SUMAR_PODEMOS",28674,622155,4.61
2019,"11","04","Almería","SUMAR_PODEMOS",24110,622155,3.88
2019,"11","04","Almería","CIUDADANOS",22649,622155,3.64
2019,"04","04","Almería","OTROS",4606,622155,0.74
2019,"11","04","Almería","OTROS",3980,622155,0.64
2019,"04","04","Almería","IU_PCE_HISTORICO",400,622155,0.06
2019,"11","04","Almería","IU_PCE_HISTORICO",333,622155,0.05
2019,"04","01","Araba/Álava","PNV",40203,344968,11.65
2019,"11","01","Araba/Álava","PNV",40129,344968,11.63
2019,"04","01","Araba/Álava","PSOE",39599,344968,11.48
2019,"11","01","Araba/Álava","PSOE",37332,344968,10.82
2019,"04","01","Araba/Álava","SUMAR_PODEMOS",31346,344968,9.09
2019,"11","01","Araba/Álava","SUMAR_PODEMOS",28036,344968,8.13
2019,"11","01","Araba/Álava","BILDU_HB",27369,344968,7.93
2019,"11","01","Araba/Álava","PP",25388,344968,7.36
2019,"04","01","Araba/Álava","BILDU_HB",24688,344968,7.16
2019,"04","01","Araba/Álava","PP",24307,344968,7.05
2019,"04","01","Araba/Álava","CIUDADANOS",7039,344968,2.04
2019,"11","01","Araba/Álava","VOX",6399,344968,1.85
2019,"04","01","Araba/Álava","VOX",5587,344968,1.62
2019,"11","01","Araba/Álava","CIUDADANOS",2506,344968,0.73
2019,"04","01","Araba/Álava","OTROS",2431,344968,0.7
2019,"11","01","Araba/Álava","OTROS",1673,344968,0.48
2019,"04","01","Araba/Álava","IU_PCE_HISTORICO",533,344968,0.15
2019,"11","01","Araba/Álava","IU_PCE_HISTORICO",403,344968,0.12
2019,"04","33","Asturias","PSOE",205917,1161495,17.73
2019,"11","33","Asturias","PSOE",184067,1161495,15.85
2019,"11","33","Asturias","PP",128713,1161495,11.08
2019,"04","33","Asturias","PP",111341,1161495,9.59
2019,"04","33","Asturias","SUMAR_PODEMOS",107539,1161495,9.26
2019,"04","33","Asturias","CIUDADANOS",103864,1161495,8.94
2019,"11","33","Asturias","SUMAR_PODEMOS",101780,1161495,8.76
2019,"11","33","Asturias","VOX",87990,1161495,7.58
2019,"04","33","Asturias","VOX",71454,1161495,6.15
2019,"11","33","Asturias","CIUDADANOS",36852,1161495,3.17
2019,"04","33","Asturias","OTROS",13634,1161495,1.17
2019,"11","33","Asturias","OTROS",5929,1161495,0.51
2019,"11","33","Asturias","IU_PCE_HISTORICO",1318,1161495,0.11
2019,"04","33","Asturias","IU_PCE_HISTORICO",1097,1161495,0.09
2019,"04","06","Badajoz","PSOE",156876,769750,20.38
2019,"11","06","Badajoz","PSOE",141980,769750,18.44
2019,"11","06","Badajoz","PP",92588,769750,12.03
2019,"04","06","Badajoz","PP",83180,769750,10.81
2019,"04","06","Badajoz","CIUDADANOS",75425,769750,9.8
2019,"11","06","Badajoz","VOX",63893,769750,8.3
2019,"04","06","Badajoz","VOX",44798,769750,5.82
2019,"04","06","Badajoz","SUMAR_PODEMOS",38094,769750,4.95
2019,"11","06","Badajoz","SUMAR_PODEMOS",33780,769750,4.39
2019,"11","06","Badajoz","CIUDADANOS",29407,769750,3.82
2019,"04","06","Badajoz","OTROS",5321,769750,0.69
2019,"11","06","Badajoz","OTROS",3305,769750,0.43
2019,"11","06","Badajoz","IU_PCE_HISTORICO",658,769750,0.09
2019,"04","06","Badajoz","IU_PCE_HISTORICO",445,769750,0.06
2019,"04","07","Balears, Illes","PSOE",136399,960961,14.19
2019,"11","07","Balears, Illes","PSOE",115215,960961,11.99
2019,"11","07","Balears, Illes","PP",103473,960961,10.77
2019,"04","07","Balears, Illes","SUMAR_PODEMOS",92268,960961,9.6
2019,"04","07","Balears, Illes","CIUDADANOS",90202,960961,9.39
2019,"04","07","Balears, Illes","PP",87173,960961,9.07
2019,"11","07","Balears, Illes","SUMAR_PODEMOS",81971,960961,8.53
2019,"11","07","Balears, Illes","VOX",77339,960961,8.05
2019,"04","07","Balears, Illes","VOX",58439,960961,6.08
2019,"04","07","Balears, Illes","OTROS",47093,960961,4.9
2019,"11","07","Balears, Illes","OTROS",35922,960961,3.74
2019,"11","07","Balears, Illes","CIUDADANOS",33347,960961,3.47
2019,"04","07","Balears, Illes","IU_PCE_HISTORICO",1180,960961,0.12
2019,"11","07","Balears, Illes","IU_PCE_HISTORICO",940,960961,0.1
2019,"04","08","Barcelona","PSOE",766816,5980334,12.82
2019,"04","08","Barcelona","ERC",713292,5980334,11.93
2019,"11","08","Barcelona","PSOE",635096,5980334,10.62
2019,"11","08","Barcelona","ERC",615354,5980334,10.29
2019,"04","08","Barcelona","SUMAR_PODEMOS",507025,5980334,8.48
2019,"11","08","Barcelona","SUMAR_PODEMOS",491693,5980334,8.22
